42,2023-03-23,2023-04-03,product_1,in progress,9990,3,0,RUB,Katy,1,yandex-direct,cpc,campaign_3,,,
218,2023-01-17,2023-01-22,product_3,completed,49900,3,49237,RUB,Anny,4,yandex-direct,cpc,campaign_1,,,
910,2023-06-01,2023-06-09,product_4,cancelled,89900,5,0,RUB,Katy,9,yandex-direct,cpc,campaign_1,,,
319,2023-04-22,2023-04-30,product_4,in progress,89900,3,0,RUB,John,1,yandex-direct,cpc,campaign_1,,,
481,2023-02-15,2023-02-27,product_3,in progress,49900,5,0,RUB,Katy,7,facebook-ads,cpc,campaign_3,,,
1438,2023-10-21,2023-10-30,product_1,completed,9990,7,9323,RUB,Anny,3,yandex-direct,cpc,campaign_1,,,
328,2023-06-18,2023-06-23,product_2,cancelled,18990,3,0,RUB,Katy,3,facebook-ads,cpc,campaign_1,,,
108,2023-05-24,2023-06-07,product_2,completed,18990,3,18321,RUB,Anny,3,yandex-direct,cpc,campaign_2,,,
1494,2023-04-25,2023-05-03,product_4,in progress,89900,3,0,RUB,Katy,6,vk-ads,cpc,campaign_1,,,
298,2023-02-12,2023-02-24,product_1,completed,9990,3,9319,RUB,Anny,7,facebook-ads,cpc,campaign_3,,,
1242,2023-12-02,2023-12-03,product_4,in progress,89900,7,0,RUB,Will,2,facebook-ads,cpc,campaign_2,,,
323,2023-07-04,2023-07-07,product_3,in progress,49900,3,0,RUB,Will,3,vk-ads,cpc,campaign_2,,,
859,2023-05-09,2023-05-21,product_3,in progress,49900,5,0,RUB,John,7,vk-ads,cpc,campaign_2,,,
1003,2023-04-17,2023-04-24,product_4,in progress,89900,5,0,RUB,Anny,9,vk-ads,cpc,campaign_2,,,
1412,2023-07-16,2023-07-16,product_3,in progress,49900,7,0,RUB,Will,5,facebook-ads,cpc,campaign_3,,,
1365,2023-11-25,2023-12-05,product_2,completed,18990,3,18313,RUB,Katy,10,vk-ads,cpc,campaign_2,,,
1496,2023-11-20,2023-11-29,product_1,cancelled,9990,7,0,RUB,Katy,3,vk-ads,cpc,campaign_3,,,
1031,2023-02-10,2023-02-17,product_2,cancelled,18990,7,0,RUB,John,2,vk-ads,cpc,campaign_1,,,
1400,2023-12-16,2023-12-26,product_1,cancelled,9990,5,0,RUB,Will,3,yandex-direct,cpc,campaign_2,,,
1390,2023-08-03,2023-08-09,product_1,completed,9990,5,9309,RUB,Katy,9,vk-ads,cpc,campaign_2,,,
253,2023-08-18,2023-08-19,product_3,completed,49900,3,49218,RUB,John,10,vk-ads,cpc,campaign_2,,,
1308,2023-09-03,2023-09-13,product_4,in progress,89900,5,0,RUB,John,10,vk-ads,cpc,campaign_2,,,
271,2023-09-19,2023-09-24,product_4,in progress,89900,3,0,RUB,Will,3,yandex-direct,cpc,campaign_3,,,
157,2023-03-28,2023-04-11,product_2,in progress,18990,5,0,RUB,Will,8,vk-ads,cpc,campaign_3,,,
1086,2023-04-12,2023-04-20,product_4,cancelled,89900,7,0,RUB,Will,2,yandex-direct,cpc,campaign_2,,,
1249,2023-12-17,2023-12-18,product_2,in progress,18990,5,0,RUB,Anny,5,vk-ads,cpc,campaign_1,,,
748,2023-03-10,2023-03-19,product_4,completed,89900,3,89212,RUB,John,5,vk-ads,cpc,campaign_2,,,
1391,2023-04-14,2023-04-16,product_4,completed,89900,3,89211,RUB,Will,1,yandex-direct,cpc,campaign_3,,,
1429,2023-08-17,2023-08-29,product_3,completed,49900,7,49210,RUB,John,3,vk-ads,cpc,campaign_3,,,
537,2023-01-01,2023-01-06,product_2,cancelled,18990,5,0,RUB,Anny,10,vk-ads,cpc,campaign_2,,,
675,2023-10-20,2023-10-29,product_3,in progress,49900,3,0,RUB,Katy,8,yandex-direct,cpc,campaign_1,,,
783,2023-10-27,2023-11-01,product_4,completed,89900,7,89207,RUB,Anny,8,vk-ads,cpc,campaign_3,,,
1056,2023-01-05,2023-01-17,product_2,completed,18990,3,18296,RUB,John,3,yandex-direct,cpc,campaign_3,,,
1281,2023-06-12,2023-06-16,product_1,cancelled,9990,7,0,RUB,Anny,4,facebook-ads,cpc,campaign_1,,,
549,2023-08-07,2023-08-18,product_1,cancelled,9990,5,0,RUB,John,5,vk-ads,cpc,campaign_1,,,
427,2023-04-26,2023-04-29,product_4,in progress,89900,5,0,RUB,John,10,yandex-direct,cpc,campaign_2,,,
213,2023-02-20,2023-02-27,product_3,completed,49900,7,49202,RUB,Will,6,facebook-ads,cpc,campaign_3,,,
1041,2023-01-13,2023-01-25,product_4,completed,89900,3,89201,RUB,Katy,1,facebook-ads,cpc,campaign_1,,,
452,2023-10-22,2023-10-29,product_1,completed,9990,3,9290,RUB,Katy,8,yandex-direct,cpc,campaign_2,,,
920,2023-02-09,2023-02-23,product_4,cancelled,89900,5,0,RUB,Will,2,facebook-ads,cpc,campaign_1,,,
1490,2023-02-14,2023-02-24,product_4,completed,89900,3,89198,RUB,John,3,facebook-ads,cpc,campaign_2,,,
1184,2023-02-15,2023-02-22,product_1,completed,9990,7,9287,RUB,Katy,1,vk-ads,cpc,campaign_3,,,
1390,2023-03-25,2023-04-01,product_4,cancelled,89900,7,0,RUB,Anny,6,yandex-direct,cpc,campaign_1,,,
1388,2023-10-05,2023-10-17,product_2,in progress,18990,7,0,RUB,John,8,yandex-direct,cpc,campaign_1,,,
253,2023-07-05,2023-07-15,product_3,in progress,49900,7,0,RUB,Katy,5,vk-ads,cpc,campaign_3,,,
658,2023-01-09,2023-01-11,product_3,completed,49900,3,49193,RUB,John,5,yandex-direct,cpc,campaign_2,,,
712,2023-07-21,2023-08-02,product_3,completed,49900,7,49192,RUB,John,4,yandex-direct,cpc,campaign_3,,,
1201,2023-02-04,2023-02-14,product_3,in progress,49900,3,0,RUB,Katy,6,vk-ads,cpc,campaign_3,,,
1427,2023-01-12,2023-01-21,product_3,cancelled,49900,5,0,RUB,Will,7,facebook-ads,cpc,campaign_2,,,
175,2023-07-27,2023-08-03,product_1,cancelled,9990,3,0,RUB,Anny,4,facebook-ads,cpc,campaign_2,,,
652,2023-05-27,2023-06-04,product_4,completed,89900,7,89188,RUB,John,1,vk-ads,cpc,campaign_3,,,
377,2023-06-27,2023-07-04,product_3,cancelled,49900,3,0,RUB,Katy,3,yandex-direct,cpc,campaign_1,,,
354,2023-01-11,2023-01-25,product_4,in progress,89900,5,0,RUB,Will,2,yandex-direct,cpc,campaign_2,,,
445,2023-11-02,2023-11-09,product_3,in progress,49900,5,0,RUB,Will,4,facebook-ads,cpc,campaign_3,,,
155,2023-02-23,2023-02-23,product_3,completed,49900,5,49184,RUB,Katy,2,yandex-direct,cpc,campaign_3,,,
543,2023-06-17,2023-06-22,product_4,in progress,89900,5,0,RUB,John,3,vk-ads,cpc,campaign_2,,,
84,2023-06-18,2023-06-27,product_3,cancelled,49900,5,0,RUB,Anny,10,yandex-direct,cpc,campaign_2,,,
509,2023-04-26,2023-05-08,product_2,cancelled,18990,5,0,RUB,Anny,10,vk-ads,cpc,campaign_1,,,
1358,2023-07-30,2023-08-09,product_3,completed,49900,5,49180,RUB,Will,9,vk-ads,cpc,campaign_3,,,
307,2023-11-28,2023-12-05,product_4,in progress,89900,5,0,RUB,John,10,yandex-direct,cpc,campaign_1,,,
838,2023-01-10,2023-01-21,product_1,in progress,9990,7,0,RUB,John,2,yandex-direct,cpc,campaign_2,,,
959,2023-01-26,2023-02-08,product_4,in progress,89900,3,0,RUB,John,5,facebook-ads,cpc,campaign_3,,,
1239,2023-01-13,2023-01-26,product_1,completed,9990,7,9266,RUB,Will,3,yandex-direct,cpc,campaign_3,,,
1251,2023-05-22,2023-05-31,product_1,completed,9990,3,9265,RUB,Anny,2,yandex-direct,cpc,campaign_3,,,
1053,2023-04-14,2023-04-14,product_4,completed,89900,3,89174,RUB,Anny,6,vk-ads,cpc,campaign_2,,,
542,2023-03-06,2023-03-15,product_3,cancelled,49900,5,0,RUB,Anny,8,vk-ads,cpc,campaign_2,,,
585,2023-06-04,2023-06-18,product_2,cancelled,18990,5,0,RUB,John,8,vk-ads,cpc,campaign_2,,,
657,2023-10-28,2023-11-06,product_2,in progress,18990,7,0,RUB,Katy,7,facebook-ads,cpc,campaign_2,,,
1127,2023-10-15,2023-10-15,product_1,in progress,9990,5,0,RUB,Anny,6,facebook-ads,cpc,campaign_3,,,
1357,2023-09-05,2023-09-06,product_4,cancelled,89900,3,0,RUB,John,8,vk-ads,cpc,campaign_3,,,
891,2023-06-25,2023-07-09,product_3,completed,49900,7,49168,RUB,John,7,yandex-direct,cpc,campaign_1,,,
178,2023-12-14,2023-12-28,product_4,completed,89900,7,89167,RUB,John,5,vk-ads,cpc,campaign_2,,,
1390,2023-03-30,2023-04-10,product_1,completed,9990,3,9256,RUB,Anny,1,vk-ads,cpc,campaign_1,,,
111,2023-10-16,2023-10-25,product_3,completed,49900,5,49165,RUB,Anny,1,vk-ads,cpc,campaign_2,,,
139,2023-07-08,2023-07-10,product_4,completed,89900,5,89164,RUB,Katy,1,vk-ads,cpc,campaign_1,,,
1307,2023-10-27,2023-11-08,product_2,in progress,18990,3,0,RUB,John,3,facebook-ads,cpc,campaign_3,,,
1027,2023-06-21,2023-06-22,product_1,in progress,9990,3,0,RUB,John,5,facebook-ads,cpc,campaign_2,,,
142,2023-04-13,2023-04-20,product_4,in progress,89900,7,0,RUB,Will,9,yandex-direct,cpc,campaign_3,,,
643,2023-11-24,2023-11-29,product_4,in progress,89900,7,0,RUB,John,7,yandex-direct,cpc,campaign_3,,,
1444,2023-02-14,2023-02-28,product_4,completed,89900,5,89159,RUB,Anny,5,yandex-direct,cpc,campaign_1,,,
393,2023-04-07,2023-04-16,product_1,cancelled,9990,5,0,RUB,John,8,vk-ads,cpc,campaign_2,,,
552,2023-01-29,2023-01-30,product_3,in progress,49900,5,0,RUB,Katy,2,vk-ads,cpc,campaign_3,,,
1480,2023-06-11,2023-06-12,product_1,in progress,9990,3,0,RUB,John,9,yandex-direct,cpc,campaign_1,,,
1153,2023-12-09,2023-12-20,product_4,cancelled,89900,3,0,RUB,Anny,1,facebook-ads,cpc,campaign_1,,,
206,2023-01-27,2023-02-09,product_1,completed,9990,7,9244,RUB,Katy,8,yandex-direct,cpc,campaign_3,,,
1178,2023-07-22,2023-08-01,product_4,in progress,89900,5,0,RUB,Katy,3,yandex-direct,cpc,campaign_1,,,
62,2023-10-12,2023-10-20,product_1,cancelled,9990,7,0,RUB,Anny,8,yandex-direct,cpc,campaign_3,,,
1362,2023-09-24,2023-09-28,product_3,cancelled,49900,5,0,RUB,Katy,8,yandex-direct,cpc,campaign_2,,,
1276,2023-05-30,2023-06-08,product_3,cancelled,49900,3,0,RUB,Anny,7,yandex-direct,cpc,campaign_1,,,
1463,2023-07-17,2023-07-27,product_3,in progress,49900,3,0,RUB,Katy,6,yandex-direct,cpc,campaign_2,,,
558,2023-05-26,2023-06-04,product_3,in progress,49900,7,0,RUB,Katy,10,yandex-direct,cpc,campaign_1,,,
1325,2023-10-18,2023-10-31,product_4,completed,89900,5,89147,RUB,Katy,1,vk-ads,cpc,campaign_2,,,
911,2023-01-18,2023-01-24,product_3,cancelled,49900,3,0,RUB,Will,3,yandex-direct,cpc,campaign_1,,,
496,2023-04-26,2023-05-09,product_1,in progress,9990,3,0,RUB,Katy,6,vk-ads,cpc,campaign_1,,,
304,2023-02-20,2023-02-26,product_2,in progress,18990,5,0,RUB,Will,1,vk-ads,cpc,campaign_1,,,
126,2023-03-30,2023-04-10,product_1,in progress,9990,7,0,RUB,John,4,vk-ads,cpc,campaign_1,,,
1101,2023-10-06,2023-10-08,product_2,completed,18990,3,18232,RUB,Will,9,yandex-direct,cpc,campaign_2,,,
43,2023-09-05,2023-09-09,product_3,cancelled,49900,5,0,RUB,Will,2,facebook-ads,cpc,campaign_1,,,
1274,2023-06-16,2023-06-27,product_4,in progress,89900,3,0,RUB,John,5,yandex-direct,cpc,campaign_1,,,
84,2023-01-01,2023-01-08,product_1,cancelled,9990,7,0,RUB,Katy,4,vk-ads,cpc,campaign_1,,,
147,2023-11-05,2023-11-14,product_3,cancelled,49900,5,0,RUB,Will,1,facebook-ads,cpc,campaign_3,,,
1398,2023-02-01,2023-02-05,product_3,in progress,49900,3,0,RUB,John,9,vk-ads,cpc,campaign_2,,,
1023,2023-04-26,2023-05-02,product_2,completed,18990,7,18226,RUB,John,4,yandex-direct,cpc,campaign_3,,,
584,2023-05-15,2023-05-21,product_2,completed,18990,5,18225,RUB,John,7,yandex-direct,cpc,campaign_2,,,
330,2023-03-28,2023-04-06,product_4,cancelled,89900,7,0,RUB,Katy,1,yandex-direct,cpc,campaign_1,,,
1468,2023-03-08,2023-03-16,product_3,completed,49900,7,49133,RUB,Katy,3,vk-ads,cpc,campaign_1,,,
499,2023-09-04,2023-09-04,product_2,cancelled,18990,7,0,RUB,Katy,3,vk-ads,cpc,campaign_2,,,
1159,2023-04-28,2023-05-12,product_1,cancelled,9990,3,0,RUB,John,9,vk-ads,cpc,campaign_1,,,
1461,2023-12-14,2023-12-17,product_3,in progress,49900,5,0,RUB,John,1,vk-ads,cpc,campaign_1,,,
803,2023-03-25,2023-04-07,product_3,completed,49900,3,49129,RUB,Anny,6,facebook-ads,cpc,campaign_3,,,
762,2023-12-03,2023-12-09,product_3,cancelled,49900,5,0,RUB,Anny,4,facebook-ads,cpc,campaign_3,,,
205,2023-07-30,2023-08-07,product_4,cancelled,89900,7,0,RUB,John,9,yandex-direct,cpc,campaign_2,,,
158,2023-03-06,2023-03-07,product_3,cancelled,49900,3,0,RUB,John,6,vk-ads,cpc,campaign_1,,,
1418,2023-10-02,2023-10-04,product_2,completed,18990,7,18215,RUB,Katy,9,facebook-ads,cpc,campaign_1,,,
1212,2023-10-28,2023-11-08,product_2,completed,18990,7,18214,RUB,Will,7,yandex-direct,cpc,campaign_2,,,
1426,2023-11-23,2023-12-04,product_4,cancelled,89900,5,0,RUB,Anny,5,facebook-ads,cpc,campaign_3,,,
591,2023-06-08,2023-06-19,product_2,cancelled,18990,7,0,RUB,Katy,6,facebook-ads,cpc,campaign_1,,,
1244,2023-01-31,2023-02-06,product_1,completed,9990,5,9211,RUB,John,5,vk-ads,cpc,campaign_3,,,
645,2023-03-10,2023-03-20,product_4,in progress,89900,5,0,RUB,Katy,4,yandex-direct,cpc,campaign_1,,,
962,2023-12-26,2023-12-28,product_2,completed,18990,3,18209,RUB,John,4,vk-ads,cpc,campaign_3,,,
268,2023-06-03,2023-06-09,product_3,cancelled,49900,7,0,RUB,Will,8,vk-ads,cpc,campaign_1,,,
1057,2023-05-28,2023-06-05,product_4,completed,89900,5,89117,RUB,Anny,3,facebook-ads,cpc,campaign_3,,,
791,2023-07-18,2023-07-23,product_2,cancelled,18990,3,0,RUB,John,9,yandex-direct,cpc,campaign_3,,,
1488,2023-10-21,2023-10-21,product_2,in progress,18990,5,0,RUB,Katy,10,vk-ads,cpc,campaign_2,,,
281,2023-10-16,2023-10-23,product_4,completed,89900,7,89114,RUB,Anny,4,yandex-direct,cpc,campaign_2,,,
1427,2023-12-30,2024-01-01,product_3,cancelled,49900,3,0,RUB,Anny,3,vk-ads,cpc,campaign_1,,,
1325,2023-09-01,2023-09-08,product_4,in progress,89900,3,0,RUB,Katy,9,yandex-direct,cpc,campaign_3,,,
109,2023-03-14,2023-03-28,product_2,completed,18990,7,18201,RUB,Anny,1,vk-ads,cpc,campaign_1,,,
1088,2023-08-08,2023-08-11,product_3,completed,49900,3,49110,RUB,John,6,yandex-direct,cpc,campaign_1,,,
250,2023-07-19,2023-07-29,product_2,cancelled,18990,5,0,RUB,Katy,10,facebook-ads,cpc,campaign_2,,,
820,2023-09-19,2023-09-19,product_3,cancelled,49900,5,0,RUB,Katy,7,vk-ads,cpc,campaign_2,,,
910,2023-04-06,2023-04-08,product_4,cancelled,89900,7,0,RUB,Anny,3,facebook-ads,cpc,campaign_2,,,
681,2023-08-21,2023-08-21,product_3,cancelled,49900,3,0,RUB,Anny,7,vk-ads,cpc,campaign_3,,,
285,2023-09-24,2023-10-01,product_3,in progress,49900,3,0,RUB,John,7,facebook-ads,cpc,campaign_3,,,
852,2023-05-27,2023-06-05,product_1,completed,9990,3,9194,RUB,Will,7,vk-ads,cpc,campaign_1,,,
360,2023-02-17,2023-02-20,product_4,completed,89900,3,89103,RUB,Katy,8,vk-ads,cpc,campaign_2,,,
945,2023-09-26,2023-10-03,product_1,in progress,9990,3,0,RUB,Anny,6,yandex-direct,cpc,campaign_2,,,
1366,2023-01-31,2023-02-12,product_3,completed,49900,3,49101,RUB,Anny,6,facebook-ads,cpc,campaign_1,,,
1274,2023-12-30,2024-01-08,product_3,cancelled,49900,5,0,RUB,Will,5,yandex-direct,cpc,campaign_2,,,
792,2023-06-02,2023-06-07,product_2,cancelled,18990,5,0,RUB,Will,6,facebook-ads,cpc,campaign_1,,,
892,2023-08-02,2023-08-04,product_3,completed,49900,5,49098,RUB,Katy,1,vk-ads,cpc,campaign_2,,,
520,2023-08-09,2023-08-11,product_2,cancelled,18990,5,0,RUB,Katy,2,vk-ads,cpc,campaign_3,,,
320,2023-01-21,2023-01-24,product_2,completed,18990,3,18186,RUB,Katy,2,facebook-ads,cpc,campaign_1,,,
857,2023-10-13,2023-10-22,product_2,in progress,18990,5,0,RUB,John,5,facebook-ads,cpc,campaign_3,,,
1164,2023-07-22,2023-07-24,product_1,completed,9990,3,9184,RUB,John,6,yandex-direct,cpc,campaign_1,,,
621,2023-01-22,2023-01-27,product_3,completed,49900,7,49093,RUB,Katy,10,facebook-ads,cpc,campaign_2,,,
1333,2023-09-02,2023-09-07,product_3,completed,49900,3,49092,RUB,Will,10,vk-ads,cpc,campaign_3,,,
546,2023-01-24,2023-01-27,product_3,in progress,49900,3,0,RUB,John,7,vk-ads,cpc,campaign_3,,,
1273,2023-08-05,2023-08-07,product_2,completed,18990,3,18180,RUB,Will,2,yandex-direct,cpc,campaign_3,,,
1027,2023-01-11,2023-01-25,product_2,cancelled,18990,7,0,RUB,Katy,5,yandex-direct,cpc,campaign_2,,,
165,2023-08-15,2023-08-21,product_2,in progress,18990,5,0,RUB,Anny,2,yandex-direct,cpc,campaign_2,,,
1485,2023-01-17,2023-01-19,product_2,cancelled,18990,5,0,RUB,Anny,9,facebook-ads,cpc,campaign_3,,,
1032,2023-10-07,2023-10-07,product_2,completed,18990,5,18176,RUB,Katy,4,vk-ads,cpc,campaign_1,,,
1103,2023-11-21,2023-12-01,product_3,completed,49900,3,49085,RUB,John,4,facebook-ads,cpc,campaign_3,,,
5,2023-03-03,2023-03-06,product_4,cancelled,89900,7,0,RUB,Anny,1,facebook-ads,cpc,campaign_2,,,
918,2023-01-10,2023-01-22,product_1,in progress,9990,5,0,RUB,Will,10,vk-ads,cpc,campaign_3,,,
54,2023-11-01,2023-11-14,product_2,completed,18990,3,18172,RUB,Will,7,vk-ads,cpc,campaign_2,,,
516,2023-12-18,2023-12-26,product_2,in progress,18990,5,0,RUB,Katy,3,vk-ads,cpc,campaign_1,,,
201,2023-08-30,2023-09-08,product_1,completed,9990,5,9170,RUB,Will,6,facebook-ads,cpc,campaign_3,,,
401,2023-11-06,2023-11-14,product_2,cancelled,18990,7,0,RUB,Katy,10,vk-ads,cpc,campaign_1,,,
1254,2023-11-13,2023-11-16,product_2,cancelled,18990,3,0,RUB,Anny,8,vk-ads,cpc,campaign_1,,,
1205,2023-08-29,2023-09-05,product_1,in progress,9990,5,0,RUB,Katy,1,vk-ads,cpc,campaign_1,,,
1356,2023-08-08,2023-08-12,product_1,cancelled,9990,7,0,RUB,Anny,3,facebook-ads,cpc,campaign_2,,,
867,2023-02-20,2023-02-22,product_4,in progress,89900,3,0,RUB,Katy,3,vk-ads,cpc,campaign_1,,,
167,2023-09-05,2023-09-11,product_4,completed,89900,5,89074,RUB,John,8,vk-ads,cpc,campaign_2,,,
548,2023-01-01,2023-01-02,product_1,completed,9990,3,9163,RUB,John,8,vk-ads,cpc,campaign_1,,,
1352,2023-09-01,2023-09-13,product_1,in progress,9990,3,0,RUB,Will,3,facebook-ads,cpc,campaign_1,,,
551,2023-10-02,2023-10-06,product_1,cancelled,9990,5,0,RUB,John,3,vk-ads,cpc,campaign_2,,,
963,2023-07-07,2023-07-21,product_3,cancelled,49900,7,0,RUB,John,5,yandex-direct,cpc,campaign_1,,,
311,2023-12-06,2023-12-20,product_1,in progress,9990,7,0,RUB,Anny,7,vk-ads,cpc,campaign_1,,,
68,2023-06-25,2023-07-02,product_1,cancelled,9990,3,0,RUB,John,8,facebook-ads,cpc,campaign_1,,,
1054,2023-08-06,2023-08-08,product_2,cancelled,18990,7,0,RUB,Anny,8,facebook-ads,cpc,campaign_3,,,
421,2023-04-28,2023-05-05,product_2,cancelled,18990,7,0,RUB,Katy,8,facebook-ads,cpc,campaign_2,,,
932,2023-06-16,2023-06-17,product_1,in progress,9990,5,0,RUB,Katy,2,yandex-direct,cpc,campaign_3,,,
909,2023-12-12,2023-12-14,product_2,in progress,18990,7,0,RUB,John,10,facebook-ads,cpc,campaign_2,,,
294,2023-04-06,2023-04-07,product_2,cancelled,18990,7,0,RUB,Will,6,vk-ads,cpc,campaign_2,,,
1181,2023-08-17,2023-08-31,product_1,completed,9990,5,9152,RUB,John,8,facebook-ads,cpc,campaign_1,,,
157,2023-02-12,2023-02-17,product_3,in progress,49900,7,0,RUB,Will,1,vk-ads,cpc,campaign_3,,,
20,2023-02-03,2023-02-17,product_2,in progress,18990,5,0,RUB,Katy,8,vk-ads,cpc,campaign_1,,,
751,2023-11-22,2023-11-27,product_3,in progress,49900,5,0,RUB,John,7,facebook-ads,cpc,campaign_1,,,
1104,2023-10-01,2023-10-02,product_2,in progress,18990,3,0,RUB,Katy,3,yandex-direct,cpc,campaign_1,,,
992,2023-09-09,2023-09-18,product_2,completed,18990,7,18147,RUB,John,4,vk-ads,cpc,campaign_1,,,
306,2023-03-14,2023-03-23,product_4,completed,89900,3,89056,RUB,Katy,3,vk-ads,cpc,campaign_2,,,
715,2023-10-27,2023-10-29,product_3,in progress,49900,5,0,RUB,Katy,9,yandex-direct,cpc,campaign_1,,,
892,2023-01-04,2023-01-18,product_3,cancelled,49900,7,0,RUB,Will,7,facebook-ads,cpc,campaign_2,,,
759,2023-10-01,2023-10-11,product_4,cancelled,89900,3,0,RUB,Anny,2,vk-ads,cpc,campaign_2,,,
528,2023-02-27,2023-03-04,product_1,completed,9990,3,9142,RUB,Will,3,yandex-direct,cpc,campaign_2,,,
1420,2023-10-05,2023-10-19,product_4,in progress,89900,5,0,RUB,Will,1,vk-ads,cpc,campaign_1,,,
781,2023-11-30,2023-12-01,product_4,cancelled,89900,3,0,RUB,Katy,1,vk-ads,cpc,campaign_3,,,
635,2023-03-30,2023-03-31,product_4,cancelled,89900,5,0,RUB,Anny,8,facebook-ads,cpc,campaign_1,,,
939,2023-06-23,2023-07-07,product_2,cancelled,18990,5,0,RUB,Anny,10,vk-ads,cpc,campaign_2,,,
130,2023-01-22,2023-01-25,product_4,completed,89900,7,89047,RUB,Katy,3,facebook-ads,cpc,campaign_3,,,
1500,2023-05-15,2023-05-24,product_1,in progress,9990,5,0,RUB,Will,4,vk-ads,cpc,campaign_3,,,
294,2023-04-29,2023-05-13,product_4,in progress,89900,3,0,RUB,Katy,3,yandex-direct,cpc,campaign_3,,,
791,2023-04-01,2023-04-01,product_4,cancelled,89900,5,0,RUB,Katy,4,yandex-direct,cpc,campaign_1,,,
763,2023-08-31,2023-09-03,product_3,completed,49900,5,49043,RUB,Katy,7,yandex-direct,cpc,campaign_1,,,
791,2023-01-24,2023-01-31,product_3,completed,49900,3,49042,RUB,Will,5,facebook-ads,cpc,campaign_2,,,
1463,2023-06-27,2023-06-28,product_3,cancelled,49900,5,0,RUB,John,7,yandex-direct,cpc,campaign_3,,,
784,2023-02-25,2023-03-06,product_1,completed,9990,5,9130,RUB,John,5,vk-ads,cpc,campaign_3,,,
579,2023-04-06,2023-04-08,product_3,completed,49900,3,49039,RUB,Will,5,vk-ads,cpc,campaign_3,,,
34,2023-04-18,2023-04-28,product_4,completed,89900,3,89038,RUB,Anny,8,vk-ads,cpc,campaign_2,,,
1464,2023-08-09,2023-08-09,product_1,in progress,9990,7,0,RUB,Will,4,yandex-direct,cpc,campaign_3,,,
421,2023-07-17,2023-07-28,product_2,in progress,18990,5,0,RUB,Anny,7,facebook-ads,cpc,campaign_1,,,
952,2023-11-25,2023-12-06,product_4,completed,89900,7,89035,RUB,Katy,10,yandex-direct,cpc,campaign_1,,,
1488,2023-12-13,2023-12-19,product_4,in progress,89900,7,0,RUB,Katy,10,yandex-direct,cpc,campaign_2,,,
1057,2023-12-30,2023-12-31,product_2,in progress,18990,7,0,RUB,John,1,yandex-direct,cpc,campaign_2,,,
1116,2023-07-07,2023-07-10,product_4,cancelled,89900,3,0,RUB,Katy,10,facebook-ads,cpc,campaign_1,,,
1063,2023-07-19,2023-07-30,product_3,cancelled,49900,5,0,RUB,Katy,3,yandex-direct,cpc,campaign_3,,,
191,2023-10-22,2023-10-31,product_1,completed,9990,7,9120,RUB,Katy,10,facebook-ads,cpc,campaign_3,,,
64,2023-03-26,2023-04-08,product_3,completed,49900,3,49029,RUB,John,3,vk-ads,cpc,campaign_3,,,
959,2023-08-27,2023-08-31,product_3,cancelled,49900,3,0,RUB,Anny,9,yandex-direct,cpc,campaign_1,,,
1166,2023-08-10,2023-08-21,product_3,in progress,49900,5,0,RUB,Will,2,facebook-ads,cpc,campaign_1,,,
306,2023-12-15,2023-12-26,product_4,in progress,89900,3,0,RUB,Anny,7,yandex-direct,cpc,campaign_3,,,
449,2023-07-19,2023-07-24,product_4,cancelled,89900,7,0,RUB,John,10,yandex-direct,cpc,campaign_1,,,
1250,2023-08-29,2023-09-08,product_4,cancelled,89900,5,0,RUB,Katy,1,facebook-ads,cpc,campaign_2,,,
1101,2023-07-27,2023-08-03,product_4,in progress,89900,5,0,RUB,Anny,8,facebook-ads,cpc,campaign_1,,,
224,2023-07-29,2023-08-10,product_3,completed,49900,7,49022,RUB,Anny,6,vk-ads,cpc,campaign_2,,,
1411,2023-11-17,2023-11-23,product_2,in progress,18990,5,0,RUB,John,3,facebook-ads,cpc,campaign_1,,,
473,2023-07-09,2023-07-13,product_4,in progress,89900,5,0,RUB,Katy,7,facebook-ads,cpc,campaign_2,,,
402,2023-04-13,2023-04-19,product_1,cancelled,9990,3,0,RUB,Katy,7,vk-ads,cpc,campaign_1,,,
180,2023-04-12,2023-04-23,product_4,in progress,89900,5,0,RUB,Will,3,facebook-ads,cpc,campaign_1,,,
801,2023-07-06,2023-07-19,product_2,in progress,18990,3,0,RUB,John,7,vk-ads,cpc,campaign_3,,,
1318,2023-01-24,2023-01-26,product_3,in progress,49900,7,0,RUB,Katy,1,facebook-ads,cpc,campaign_1,,,
765,2023-09-17,2023-09-28,product_4,completed,89900,7,89015,RUB,Will,3,vk-ads,cpc,campaign_1,,,
1437,2023-10-30,2023-11-12,product_4,completed,89900,3,89014,RUB,Anny,3,yandex-direct,cpc,campaign_2,,,
1065,2023-04-05,2023-04-17,product_3,in progress,49900,5,0,RUB,Katy,10,vk-ads,cpc,campaign_2,,,
578,2023-04-09,2023-04-15,product_3,cancelled,49900,3,0,RUB,Will,2,facebook-ads,cpc,campaign_2,,,
509,2023-01-06,2023-01-11,product_4,cancelled,89900,7,0,RUB,Katy,3,vk-ads,cpc,campaign_2,,,
39,2023-01-21,2023-02-01,product_2,in progress,18990,3,0,RUB,John,9,vk-ads,cpc,campaign_3,,,
1263,2023-10-08,2023-10-13,product_1,in progress,9990,5,0,RUB,Will,2,yandex-direct,cpc,campaign_3,,,
1334,2023-10-28,2023-11-09,product_4,completed,89900,3,89008,RUB,John,2,yandex-direct,cpc,campaign_1,,,
